599616108013944314,205,68,-974,85,0
599616108190521456,145,16,-893,85,0
599616108367068112,-16,120,-1073,85,0
599616108543614742,-2,111,-1015,85,0
599616108720222392,60,48,-918,85,0
599616108896769038,-2,58,-1017,85,0
599616109073254612,17,130,-987,85,0
599616109249801262,-43,146,-1004,85,0
599616109426347892,-43,51,-1004,85,0
599616109602894522,109,-15,-935,85,0
599616109779441152,-5,49,-1073,85,0
599616109955987782,7,45,-1010,85,0
599616110132412336,-17,66,-994,84,0
599616110308836894,110,61,-982,84,0
599616110485261452,129,43,-982,84,0
599616110661747030,-204,174,-1068,84,0
599616110838263152,-155,89,-904,84,0
599616111014809792,-58,170,-975,85,0
599616111191417442,-40,100,-973,85,0
599616111368025108,-192,77,-1000,85,0
599616111544754850,-165,180,-917,85,0
599616111721240436,-6,39,-1211,85,0
599616111897665010,340,-105,-1077,85,0
599616112074089568,97,85,-1052,88,0
599616112250544618,89,322,-935,88,0
599616112426999694,-94,154,-1171,88,0
599616112603393750,-217,126,-1275,88,0
599616112780031942,-263,92,-1113,88,0
599616112956639598,-129,248,-1041,88,0
599616113133369340,268,165,-519,90,0
599616113310099078,236,-155,-994,90,0
599616113486706740,79,-128,-1016,90,0
599616113663253386,-6,-106,-992,90,0
599616113839769488,-55,-40,-992,90,0
599616114016224544,-132,65,-1044,97,0
599616114192679620,-114,92,-840,97,0
599616114369165224,-130,201,-815,97,0
599616114545650818,-227,122,-769,97,0
599616114722136412,-82,160,-901,97,0
599616114898652534,-14,165,-1027,97,0
599616115075168646,203,105,-1003,97,0
599616115251623702,88,134,-1016,97,0
599616115428231382,-6,109,-899,97,0
599616115604716972,-104,129,-1003,97,0
599616115781233094,-26,135,-962,97,0
599616115957718678,22,150,-1004,97,0
599616116134204272,-7,176,-988,100,0
599616116310689866,-117,135,-1012,100,0
599616116487144932,-103,57,-1020,100,0
599616116663661064,-64,53,-945,100,0
599616116840238196,5,59,-1018,100,0
599616117016815344,8,52,-871,100,0
599616117193331472,153,31,-1014,100,0
599616117369817056,-24,123,-1020,100,0
599616117546272122,-190,212,-1270,100,0
599616117722666178,-44,-173,-1156,100,0
599616117899090746,-7,-367,-1187,100,0
599616118075637380,-7,112,-1058,101,0
599616118252214502,176,0,-1002,101,0
599616118428791650,150,65,-1120,101,0
599616118605368798,-10,-25,-994,101,0
599616118781945946,-37,-4,-893,101,0
599616118958523094,58,16,-1016,101,0
599616119135161298,-75,-51,-958,103,0
599616119311768954,-21,96,-984,103,0
599616119488376620,-34,72,-1055,103,0
599616119664953758,-6,-8,-1046,103,0
599616119841530906,-50,74,-924,103,0
599616120018047034,-9,104,-1015,103,0
599616120194624166,26,126,-990,103,0
599616120371231842,97,147,-989,103,0
599616120547839508,104,-16,-1067,103,0
599616120724447174,-90,187,-1006,103,0
599616120901054840,99,111,-1011,103,0
599616121077601486,43,-7,-969,103,0
599616121254087060,47,-95,-1025,103,0
599616121430694730,57,5,-980,103,0
599616121607332924,-130,14,-906,103,0
