599616387398238590,62,-122,-994,85,0
599616387575059892,-363,-58,-1222,85,0
599616387751850656,-129,-3,-853,85,0
599616387928702486,-49,-60,-972,85,0
599616388105554296,-179,-149,-1014,87,0
599616388282406106,225,47,-1063,87,0
599616388459257916,467,63,-952,87,0
599616388635957122,47,124,-890,87,0
599616388812625814,131,200,-1069,87,0
599616388989355572,-130,-114,-1088,87,0
599616389166085310,-43,43,-674,89,0
599616389342784520,-285,16,-910,89,0
599616389519544796,124,-74,-1265,89,0
599616389696335544,246,-56,-753,89,0
599616389873156846,31,-45,-877,89,0
599616390049978138,-17,-25,-1002,91,0
599616390226768902,-42,129,-1148,91,0
599616390403620732,-72,-10,-703,91,0
599616390580442014,151,-172,-1235,91,0
599616390757293834,155,-324,-946,91,0
599616390934176172,-231,-393,-625,91,0
599616391110966916,-126,-796,-576,92,0
599616391287788218,205,-948,-703,92,0
599616391464609510,262,-1080,-585,92,0
599616391641400274,478,-841,-642,92,0
599616391818282632,366,-737,-761,92,0
599616391995103904,113,-452,-508,92,0
599616392171894668,299,-812,-929,92,0
599616392348715970,245,-833,-1158,92,0
599616392525537262,-136,-503,-922,92,0
599616392702450102,-14,322,-583,92,1
599616392879332456,-63,326,-1205,92,1
599616393056123200,-49,176,-873,95,1
599616393232852954,-124,226,-903,95,1
599616393409613220,-20,228,-759,95,1
599616393586403968,-137,-537,-924,95,1
599616393763194742,-483,-827,-987,95,1
599616393940016044,-434,-883,-1297,95,1
599616394116837336,-79,-548,-638,97,1
599616394293628100,-22,194,-726,97,2
599616394470510458,84,245,-1099,97,2
599616394647453806,-110,61,-980,97,2
599616394824305622,-22,166,-911,97,2
599616395001096376,-123,153,-829,97,2
599616395177856658,-4,-335,-894,100,2
599616395354738990,208,-820,-990,100,2
599616395531560262,237,-1069,-1246,100,2
599616395708412082,190,-821,-780,100,2
599616395885416460,113,33,-803,100,3
599616396062329312,-50,87,-927,101,3
599616396239242158,-83,132,-875,101,3
599616396416124512,-92,159,-860,101,3
599616396593006840,39,185,-796,101,3
599616396769889168,54,27,-886,101,3
599616396946710440,-266,-699,-819,101,3
599616397123531732,-255,-1044,-1011,102,3
599616397300383552,-475,-946,-1166,102,3
