599616130303711690,129,191,-958,75,0
599616130480471946,337,-433,-1110,75,0
599616130657110126,74,133,-981,75,0
599616130833687254,180,23,-959,75,0
599616131010233910,178,-61,-981,75,0
599616131186780540,100,-57,-1015,75,0
599616131363388190,-68,9,-1160,75,0
599616131539965328,-56,52,-964,75,0
599616131716511984,-87,61,-1011,75,0
599616131893119634,-169,86,-969,75,0
599616132069757828,-20,46,-986,75,0
599616132246365484,38,169,-941,75,0
599616132422851074,214,216,-1023,75,0
599616132599428216,113,283,-829,75,0
599616132776005364,178,324,-910,75,0
599616132952582512,181,462,-1058,75,0
599616133129129168,136,68,-1236,75,0
599616133305706290,39,-39,-755,75,0
599616133482283438,-249,-22,-912,75,0
599616133658891114,31,-273,-1335,75,0
599616133835437760,259,-48,-776,75,0
599616134012014882,105,-62,-951,75,0
599616134188683578,1,-60,-784,75,0
599616134365260732,-161,-59,-1452,75,0
599616134541776860,-131,-73,-905,75,0
599616134718262444,-235,-45,-1014,75,0
599616134894870114,-234,-35,-1006,75,0
599616135071447252,115,142,-994,75,0
599616135247963380,185,140,-980,75,0
599616135424601568,206,57,-963,75,0
599616135601239752,76,-28,-1075,75,0
599616135777877936,-235,-30,-921,75,0
599616135954516120,-278,-41,-993,75,0
599616136131154304,-4,55,-1018,75,0
599616136307761960,84,51,-1011,75,0
599616136484308606,78,-7,-774,75,0
599616136660946784,1,-193,-721,75,0
599616136837584968,218,-396,-968,75,0
599616137014192624,220,-768,-773,75,0
599616137190769762,356,-948,-778,75,0
599616137367316418,479,-707,-923,75,0
599616137543832520,395,-583,-910,75,0
599616137720348632,144,-333,-495,75,0
599616137896895272,232,-412,-693,75,0
599616138073441902,457,-877,-1272,75,0
599616138249988532,31,-254,-937,75,0
599616138426504634,-4,305,-250,75,0
599616138603020746,7,554,-768,75,1
599616138779536858,-48,259,-1075,75,1
599616138955991914,-70,294,-841,75,1
599616139132446990,87,337,-700,75,1
599616139308841046,-7,-192,-788,75,1
599616139485143538,-396,-730,-1012,75,1
599616139661537572,-438,-896,-1270,75,1
599616139837962140,-394,-746,-1017,75,1
599616140014447718,-34,116,-509,75,1
599616140191024860,-93,419,-1642,75,1
599616140367632536,-115,240,-928,75,2
599616140544179182,-24,185,-920,75,2
599616140720664756,186,345,-734,75,2
599616140897211406,-173,186,-770,75,2
599616141073819056,-4,-635,-963,75,2
599616141250365702,175,-1213,-963,75,2
599616141426912332,307,-1027,-1266,75,2
599616141603458962,8,-552,-780,75,2
599616141779975064,-134,324,-240,75,2
599616141956613252,-130,434,-799,75,3
599616142133159888,-86,176,-1152,75,3
599616142309828558,-15,244,-1018,75,3
599616142486497260,34,364,-644,75,3
599616142663104942,141,-31,-603,75,3
